Rank,RO,ST,Locid,City,Airport Name,S/L,Hub,CY 10 Enplanements,CY 09 Enplanements,% Change
1424.0,NM,CO,GXY,Greeley,Greeley-Weld County,GA,None,5.0,5.0,0.0
1426.0,NM,CO,HEQ,Holyoke,Holyoke,GA,None,5.0,0.0,0.0
1560.0,NM,CO,PSO,Pagosa Springs,Stevens Field,GA,None,3.0,12.0,-0.75
1594.0,NM,CO,AIB,Nucla,Hopkins Field,GA,None,2.0,0.0,0.0
1632.0,NM,CO,LMO,Longmont,Vance Brand,GA,None,2.0,0.0,0.0
1683.0,NM,CO,7V2,Paonia,North Fork Valley,GA,None,1.0,0.0,0.0
1762.0,NM,CO,TAD,Trinidad,Perry Stokes,GA,None,1.0,0.0,0.0
75.0,NM,ID,BOI,Boise,Boise Air Terminal/Gowen Field,P,S,1406750.0,1400343.0,0.0046
197.0,NM,ID,IDA,Idaho Falls,Idaho Falls Regional,P,N,144365.0,138957.0,0.0389
255.0,NM,ID,LWS,Lewiston,Lewiston-Nez Perce County,P,N,61737.0,62210.0,-0.0076
264.0,NM,ID,SUN,Hailey,Friedman Memorial,P,N,52755.0,49549.0,0.0647
299.0,NM,ID,TWF,Twin Falls,Joslin Field - Magic Valley Regional,P,N,35576.0,26991.0,0.3181
333.0,NM,ID,PIH,Arbon Valley,Pocatello Regional,P,N,20825.0,21039.0,-0.0102
726.0,NM,ID,MUO,Mountain Home,Mountain Home AFB,GA,None,524.0,934.0,-0.439
740.0,NM,ID,S76,Coeur d'Alene,Brooks,GA,None,454.0,0.0,0.0
816.0,NM,ID,73U,Idaho City,Golden Age Mine,GA,None,221.0,0.0,0.0
852.0,NM,ID,COE,Hayden Lake,Coeur D'Alene - Pappy Boyington Field,GA,None,162.0,139.0,0.1655
872.0,NM,ID,SZT,Sandpoint,Sandpoint,GA,None,138.0,162.0,-0.1481
933.0,NM,ID,65S,Bonners Ferry,Boundary County,GA,None,79.0,141.0,-0.4397
1077.0,NM,ID,DIJ,Driggs,Driggs-Reed Memorial,GA,None,26.0,10.0,1.6
1130.0,NM,ID,ID65,Coeur d'Alene,Pisch's Place,GA,None,19.0,0.0,0.0
1134.0,NM,ID,BYI,Burley,Burley Municipal,GA,None,18.0,20.0,-0.1
1197.0,NM,ID,RXE,Rexburg,Rexburg-Madison County,GA,None,14.0,15.0,-0.0667
1254.0,NM,ID,1S6,Priest River,Priest River Municipal,GA,None,10.0,6.0,0.6667
1277.0,NM,ID,S72,Saint Maries,St Maries Municipal,GA,None,10.0,14.0,-0.2857
1324.0,NM,ID,S82,Kooskia,Kooskia Municipal,GA,None,8.0,0.0,0.0
1349.0,NM,ID,MAN,Nampa,Nampa Municipal,GA,None,7.0,0.0,0.0
1484.0,NM,ID,MYL,McCall,McCall Municipal,GA,None,4.0,0.0,0.0
1506.0,NM,ID,1U1,Moose Creek Ranger Station,Moose Creek /USFS/,GA,None,3.0,0.0,0.0
1620.0,NM,ID,GIC,Grangeville,Idaho County,GA,None,2.0,4.0,-0.5
1666.0,NM,ID,U02,Blackfoot,McCarley Field,GA,None,2.0,9.0,-0.7778
1765.0,NM,ID,U36,Aberdeen,Aberdeen Municipal,GA,None,1.0,0.0,0.0
130.0,NM,MT,BIL,Billings,Billings Logan International,P,S,388329.0,397073.0,-0.022
139.0,NM,MT,BZN,Bozeman,Gallatin Field,P,S,364521.0,343754.0,0.0604
154.0,NM,MT,MSO,Missoula,Missoula International,P,N,289875.0,281428.0,0.03
186.0,NM,MT,GPI,Kalispell,Glacier Park International,P,N,175222.0,160193.0,0.0938
193.0,NM,MT,GTF,Great Falls,Great Falls International,P,N,155204.0,146438.0,0.0599
220.0,NM,MT,HLN,Helena,Helena Regional,P,N,98193.0,88314.0,0.1119
314.0,NM,MT,BTM,Butte,Bert Mooney,P,N,25433.0,25178.0,0.0101
470.0,NM,MT,WYS,West Yellowstone,Yellowstone,CS,None,4451.0,4331.0,0.0277
498.0,NM,MT,SDY,Sidney,Sidney-Richland Municipal,CS,None,3659.0,2766.0,0.3228
613.0,NM,MT,GGW,Glasgow,Wokal Field/Glasgow International,GA,None,1630.0,1156.0,0.41
665.0,NM,MT,MLS,Miles City,Frank Wiley Field,GA,None,1033.0,891.0,0.1594
671.0,NM,MT,HVR,Havre,Havre City-County,GA,None,961.0,744.0,0.2917
701.0,NM,MT,LWT,Lewistown,Lewistown Municipal,GA,None,704.0,1049.0,-0.3289
715.0,NM,MT,32S,Stevensville,Stevensville,GA,None,590.0,500.0,0.18
732.0,NM,MT,OLF,Wolf Point,L M Clayton,GA,None,494.0,900.0,-0.4511
750.0,NM,MT,GDV,Glendive,Dawson Community,GA,None,427.0,243.0,0.7572
893.0,NM,MT,6S5,Hamilton,Ravalli County,GA,None,112.0,196.0,-0.4286
969.0,NM,MT,S59,Libby,Libby,GA,None,53.0,130.0,-0.5923
1053.0,NM,MT,6S8,Laurel,Laurel Municipal,GA,None,29.0,0.0,0.0
1067.0,NM,MT,M75,Malta,Malta,GA,None,28.0,0.0,0.0
1085.0,NM,MT,S34,Plains,Plains,GA,None,25.0,50.0,-0.5
1136.0,NM,MT,DLN,Dillon,Dillon,GA,None,18.0,41.0,-0.561
1287.0,NM,MT,CTB,Cut Bank,Cut Bank Municipal,GA,None,9.0,4.0,1.25
1363.0,NM,MT,6S0,Big Timber,Big Timber,GA,None,6.0,5.0,0.2
1443.0,NM,MT,S27,Kalispell,Kalispell City,GA,None,5.0,30.0,-0.8333
1446.0,NM,MT,THM,Thompson Falls,Thompson Falls,GA,None,5.0,30.0,-0.8333
1453.0,NM,MT,8U4,Spotted Bear,Spotted Bear /USFS/,GA,None,4.0,0.0,0.0
1478.0,NM,MT,LVM,Livingston,Mission Field,GA,None,4.0,2.0,1.0
1532.0,NM,MT,EKS,Ennis,Ennis - Big Sky,GA,None,3.0,5.0,-0.4
1591.0,NM,MT,7S0,Ronan,Ronan,GA,None,2.0,5.0,-0.6
1657.0,NM,MT,SBX,Shelby,Shelby,GA,None,2.0,0.0,0.0
1685.0,NM,MT,88M,Eureka,Eureka,GA,None,1.0,17.0,-0.9412
30.0,NM,OR,PDX,Portland,Portland International,P,M,6582227.0,6430119.0,0.0237
137.0,NM,OR,EUG,Eugene,Mahlon Sweet Field,P,S,369397.0,340662.0,0.0844
152.0,NM,OR,MFR,Medford,Rogue Valley International - Medford,P,N,310824.0,287558.0,0.0809
170.0,NM,OR,RDM,Redmond,Roberts Field,P,N,226400.0,221463.0,0.0223
324.0,NM,OR,OTH,North Bend,Southwest Oregon Regional,P,N,23124.0,22395.0,0.0326
330.0,NM,OR,LMT,Klamath Falls,Klamath Falls,P,N,21353.0,20053.0,0.0648
459.0,NM,OR,PDT,Pendleton,Eastern Oregon Regional at Pendleton,CS,None,4898.0,3828.0,0.2795
503.0,NM,OR,AST,Astoria,Astoria Regional,CS,None,3482.0,1531.0,1.2743
524.0,NM,OR,ONP,Newport,Newport Municipal,CS,None,3027.0,1999.0,0.5143
913.0,NM,OR,BDN,Bend,Bend Municipal,GA,None,93.0,70.0,0.3286
986.0,NM,OR,MMV,McMinnville,McMinnville Municipal,GA,None,46.0,31.0,0.4839
1069.0,NM,OR,OG58,Central Point,Erickson Air-Crane Admin Offices,GA,None,28.0,0.0,0.0
1071.0,NM,OR,DLS,Klickitat (County),Columbia Gorge Regional/The Dalles Municipal,GA,None,27.0,7.0,2.8571
1089.0,NM,OR,HIO,Portland,Portland-Hillsboro,GA,None,24.0,31.0,-0.2258
1180.0,NM,OR,TTD,Portland,Portland-Troutdale,GA,None,15.0,7.0,1.1429
1198.0,NM,OR,S05,Bandon,Bandon State,GA,None,14.0,13.0,0.0769
1218.0,NM,OR,CVO,Corvallis,Corvallis Municipal,GA,None,12.0,9.0,0.3333
1259.0,NM,OR,4S2,Hood River,Ken Jernstedt Airfield,GA,None,10.0,6.0,0.6667
1439.0,NM,OR,RBG,Roseburg,Roseburg Regional,GA,None,5.0,7.0,-0.2857
1447.0,NM,OR,UAO,Aurora,Aurora State,GA,None,5.0,632.0,-0.9921
1455.0,NM,OR,BKE,Baker City,Baker City Municipal,GA,None,4.0,621.0,-0.9936
1491.0,NM,OR,S33,Madras,Madras Municipal,GA,None,4.0,0.0,0.0
1646.0,NM,OR,ONO,Ontario,Ontario Municipal,GA,None,2.0,0.0,0.0
1757.0,NM,OR,S21,Sunriver,Sunriver,GA,None,1.0,5.0,-0.8
1760.0,NM,OR,SLE,Salem,McNary Field,GA,None,1.0,25.0,-0.96
24.0,NM,UT,SLC,Salt Lake City,Salt Lake City International,P,L,9910493.0,9903821.0,0.0007
265.0,NM,UT,ENV,Wendover,Wendover,GA,None,50734.0,50360.0,0.0074
289.0,NM,UT,DXZ,Beaver,St George Municipal,P,N,37596.0,39037.0,-0.0369
442.0,NM,UT,CDC,Cedar City,Cedar City Regional,CS,None,5997.0,5486.0,0.0931
469.0,NM,UT,VEL,Vernal,Vernal Regional,CS,None,4461.0,3805.0,0.1724
545.0,NM,UT,CNY,Moab,Canyonlands Field,CS,None,2701.0,3982.0,-0.3217
606.0,NM,UT,UT25,Monument Valley,Monument Valley,GA,None,1707.0,6904.0,-0.7528
609.0,NM,UT,HIF,Ogden,Hill AFB,GA,None,1696.0,1572.0,0.0789
654.0,NM,UT,LGU,Logan,Logan-Cache,GA,None,1176.0,785.0,0.4981
657.0,NM,UT,PVU,Provo,Provo Municipal,GA,None,1124.0,1568.0,-0.2832
864.0,NM,UT,DPG,Dugway Proving Ground,Michael AAF (Dugway Proving Ground),GA,None,141.0,36.0,2.9167
902.0,NM,UT,OGD,Ogden,Ogden-Hinckley,GA,None,101.0,48.0,1.1042
1003.0,NM,UT,U55,Panguitch,Panguitch Municipal,GA,None,42.0,40.0,0.05
1016.0,NM,UT,74V,Roosevelt,Roosevelt Municipal,GA,None,37.0,48.0,-0.2292
1081.0,NM,UT,FOM,Fillmore,Fillmore Municipal,GA,None,25.0,15.0,0.6667
1091.0,NM,UT,BCE,Bryce Canyon,Bryce Canyon,GA,None,23.0,4.0,4.75
1110.0,NM,UT,36U,Heber City,Heber City Municipal - Russ McDonald Field,GA,None,21.0,41.0,-0.4878
1124.0,NM,UT,RIF,Richfield,Richfield Municipal,GA,None,20.0,22.0,-0.0909
1146.0,NM,UT,U52,Beaver,Beaver Municipal,GA,None,18.0,31.0,-0.4194
1194.0,NM,UT,PUC,Price,Carbon County Regional/Buck Davis Field,GA,None,14.0,55.0,-0.7455
1292.0,NM,UT,KNB,Kanab,Kanab Municipal,GA,None,9.0,120.0,-0.925
1368.0,NM,UT,BMC,Brigham City,Brigham City,GA,None,6.0,0.0,0.0
1509.0,NM,UT,44U,Salina,Salina-Gunnison,GA,None,3.0,0.0,0.0
1695.0,NM,UT,BDG,Blanding,Blanding Municipal,GA,None,1.0,0.0,0.0
17.0,NM,WA,SEA,Seattle,Seattle-Tacoma International,P,L,15406243.0,15273092.0,0.0087
70.0,NM,WA,GEG,Spokane,Spokane International,P,S,1545115.0,1494490.0,0.0339
128.0,NM,WA,BLI,Bellingham,Bellingham International,P,S,398368.0,326850.0,0.2188
150.0,NM,WA,PSC,Pasco,Tri-Cities,P,N,312915.0,258546.0,0.2103
263.0,NM,WA,YKM,Yakima,Yakima Air Terminal/McAllister Field,P,N,53832.0,60028.0,-0.1032
270.0,NM,WA,EAT,East Wenatchee,Pangborn Memorial,P,N,46837.0,51561.0,-0.0916
301.0,NM,WA,PUW,Pullman,Pullman/Moscow Regional,P,N,35248.0,32443.0,0.0865
303.0,NM,WA,BFI,Seattle,Boeing Field/King County International,P,N,33656.0,35863.0,-0.0615
308.0,NM,WA,ALW,Walla Walla,Walla Walla Regional,P,N,29064.0,33456.0,-0.1313
315.0,NM,WA,WN22,Seattle,Lake Union,GA,None,25428.0,28421.0,-0.1053
371.0,NM,WA,TCM,Tacoma,McChord Field (Joint Base Lewis-McChord),GA,None,12902.0,36269.0,-0.6443
377.0,NM,WA,FHR,Friday Harbor,Friday Harbor,P,N,12381.0,12940.0,-0.0432
395.0,NM,WA,CLM,Port Angeles,William R Fairchild International,P,N,10616.0,13340.0,-0.2042
452.0,NM,WA,S60,Kenmore,Kenmore Air Harbor Inc,GA,None,5336.0,5487.0,-0.0275
491.0,NM,WA,ORS,Eastsound,Orcas Island,CS,None,3982.0,3421.0,0.164
542.0,NM,WA,W39,Roche Harbor,Roche Harbor,GA,None,2727.0,3370.0,-0.1908
595.0,NM,WA,WA83,West Sound,Westsound/Wsx,GA,None,1827.0,1892.0,-0.0344
622.0,NM,WA,MWH,Moses Lake,Grant County International,GA,None,1442.0,2920.0,-0.5062
675.0,NM,WA,S31,Lopez,Lopez Island,GA,None,891.0,1098.0,-0.1885
690.0,NM,WA,74S,Anacortes,Anacortes,GA,None,765.0,990.0,-0.2273
691.0,NM,WA,W49,Rosario,Rosario,GA,None,762.0,891.0,-0.1448
700.0,NM,WA,NUW,Oak Harbor,Whidbey Island NAS /Ault Field/,GA,None,707.0,1161.0,-0.391
728.0,NM,WA,PAE,Everett,Snohomish County (Paine Field),GA,None,514.0,221.0,1.3258
812.0,NM,WA,SKA,Spokane,Fairchild AFB,GA,None,235.0,176.0,0.3352
830.0,NM,WA,PWT,Bremerton,Bremerton National,GA,None,192.0,371.0,-0.4825
861.0,NM,WA,TIW,Tacoma,Tacoma Narrows,GA,None,147.0,66.0,1.2273
938.0,NM,WA,W28,Sequim,Sequim Valley,GA,None,79.0,17.0,3.6471
962.0,NM,WA,OLM,Olympia,Olympia Regional,GA,None,55.0,28.0,0.9643
964.0,NM,WA,RNT,Renton,Renton Municipal,GA,None,55.0,41.0,0.3415
1011.0,NM,WA,11S,Sekiu,Sekiu,GA,None,39.0,0.0,0.0
1013.0,NM,WA,BVS,Burlington,Skagit Regional,GA,None,39.0,45.0,-0.1333
1029.0,NM,WA,2S0,Twisp,Twisp Municipal,GA,None,34.0,47.0,-0.2766
1033.0,NM,WA,0S9,Port Townsend,Jefferson County International,GA,None,33.0,551.0,-0.9401
1063.0,NM,WA,HQM,Hoquiam,Bowerman,GA,None,28.0,20.0,0.4
1097.0,NM,WA,OMK,Omak,Omak,GA,None,23.0,48.0,-0.5208
1125.0,NM,WA,SFF,Spokane,Felts Field,GA,None,20.0,12.0,0.6667
1139.0,NM,WA,ELN,Ellensburg,Bowers Field,GA,None,18.0,22.0,-0.1818
1166.0,NM,WA,S23,Ione,Ione Municipal,GA,None,16.0,8.0,1.0
1168.0,NM,WA,WN07,Decatur,Decatur Shores,GA,None,16.0,17.0,-0.0588
1183.0,NM,WA,68S,Davenport,Davenport,GA,None,14.0,16.0,-0.125
1244.0,NM,WA,OKH,Oak Harbor,Aj Eisenberg,GA,None,11.0,6.0,0.8333
1246.0,NM,WA,PLU,Puyallup,Pierce County - Thun Field,GA,None,11.0,0.0,0.0
1248.0,NM,WA,S10,Chelan,Lake Chelan,GA,None,11.0,11.0,0.0
1253.0,NM,WA,WA09,Roche Harbor,Roche Harbor,GA,None,11.0,7.0,0.5714
1297.0,NM,WA,S50,Auburn,Auburn Municipal,GA,None,9.0,16.0,-0.4375
1300.0,NM,WA,63S,Colville,Colville Municipal,GA,None,8.0,8.0,0.0
1403.0,NM,WA,2WA1,Sequim,Diamond Point Airstrip,GA,None,5.0,0.0,0.0
1405.0,NM,WA,7WA5,Stuart Island,Stuart Island Airpark,GA,None,5.0,0.0,0.0
1490.0,NM,WA,RLD,Richland,Richland,GA,None,4.0,3.0,0.3333
1519.0,NM,WA,AWO,Arlington,Arlington Municipal,GA,None,3.0,15.0,-0.8
1567.0,NM,WA,S52,Winthrop,Methow Valley State,GA,None,3.0,29.0,-0.8966
1578.0,NM,WA,0S7,Oroville,Dorothy Scott,GA,None,2.0,0.0,0.0
1607.0,NM,WA,DEW,Deer Park,Deer Park,GA,None,2.0,8.0,-0.75
1671.0,NM,WA,W16,Monroe,Firstair Field,GA,None,2.0,5.0,-0.6
1711.0,NM,WA,EPH,Ephrata,Ephrata Municipal,GA,None,1.0,7.0,-0.8571
155.0,NM,WY,JAC,Jackson,Jackson Hole,P,N,288325.0,284397.0,0.0138
237.0,NM,WY,CPR,Casper,Casper/Natrona County International,P,N,83342.0,73969.0,0.1267
307.0,NM,WY,GCC,Gillette,Gillette-Campbell County,P,N,29230.0,26869.0,0.0879
309.0,NM,WY,COD,Cody,Yellowstone Regional,P,N,28454.0,26631.0,0.0685
332.0,NM,WY,RKS,Rock Springs,Rock Springs-Sweetwater County,P,N,20993.0,19458.0,0.0789
339.0,NM,WY,CYS,Cheyenne,Cheyenne Regional/Jerry Olson Field,P,N,19507.0,12608.0,0.5472
357.0,NM,WY,RIW,Riverton,Riverton Regional,P,N,14361.0,14186.0,0.0123
360.0,NM,WY,SHR,Sheridan,Sheridan County,P,N,14146.0,14181.0,-0.0025
414.0,NM,WY,LAR,Laramie,Laramie Regional,CS,None,8999.0,8663.0,0.0388
541.0,NM,WY,WRL,Worland,Worland Municipal,CS,None,2737.0,2650.0,0.0328
1144.0,NM,WY,LND,Lander,Hunt Field,GA,None,18.0,24.0,-0.25
1199.0,NM,WY,SAA,Saratoga,Shively Field,GA,None,14.0,14.0,0.0
1285.0,NM,WY,AFO,Afton,Afton Municipal,GA,None,9.0,7.0,0.2857
1305.0,NM,WY,BYG,Buffalo,Johnson County,GA,None,8.0,0.0,0.0
1371.0,NM,WY,EAN,Wheatland,Phifer Airfield,GA,None,6.0,0.0,0.0
1418.0,NM,WY,DGW,Douglas,Converse County,GA,None,5.0,0.0,0.0
1438.0,NM,WY,PNA,Pinedale,Ralph Wenz Field,GA,None,5.0,25.0,-0.8
1489.0,NM,WY,POY,Powell,Powell Municipal,GA,None,4.0,0.0,0.0
1533.0,NM,WY,EMM,Kemmerer,Kemmerer Municipal,GA,None,3.0,24.0,-0.875
1570.0,NM,WY,TOR,Torrington,Torrington Municipal,GA,None,3.0,7.0,-0.5714
1674.0,NM,WY,WY11,Encampment,A-A Ranch,GA,None,2.0,0.0,0.0
1698.0,NM,WY,BPI,Big Piney,Miley Memorial Field,GA,None,1.0,5.0,-0.8
73.0,SO,AL,BHM,Birmingham,Birmingham-Shuttlesworth International,P,S,1443215.0,1442155.0,0.0007
109.0,SO,AL,HSV,Huntsville,Huntsville International-Carl T Jones Field,P,S,606127.0,572767.0,0.0582
158.0,SO,AL,MOB,Mobile,Mobile Regional,P,N,277232.0,280491.0,-0.0116
181.0,SO,AL,MGM,Montgomery,Montgomery Regional (Dannelly Field),P,N,194540.0,163864.0,0.1872
282.0,SO,AL,DHN,Dothan,Dothan Regional,P,N,41453.0,42071.0,-0.0147
417.0,SO,AL,MSL,Muscle Shoals,Northwest Alabama Regional,CS,None,8680.0,6897.0,0.2585
530.0,SO,AL,TCL,Tuscaloosa,Tuscaloosa Regional,GA,None,2931.0,2200.0,0.3323
731.0,SO,AL,ANB,Anniston,Anniston Metropolitan,GA,None,494.0,635.0,-0.222
772.0,SO,AL,MXF,Montgomery,Maxwell AFB,GA,None,336.0,0.0,0.0
774.0,SO,AL,JKA,Gulf Shores,Jack Edwards,GA,None,333.0,99.0,2.3636
889.0,SO,AL,79J,Andalusia,South Alabama Regional at Bill Benton Field,GA,None,114.0,0.0,0.0
1021.0,SO,AL,TOI,Troy,Troy Municipal,GA,None,36.0,8.0,3.5
1023.0,SO,AL,3A1,Cullman,Folsom Field,GA,None,35.0,7.0,4.0
1204.0,SO,AL,BFM,Mobile,Mobile Downtown,GA,None,13.0,793.0,-0.9836
1261.0,SO,AL,AL18,Gardendale,Parker Field,GA,None,10.0,0.0,0.0
1310.0,SO,AL,EKY,Bessemer,Bessemer,GA,None,8.0,19.0,-0.5789
1341.0,SO,AL,DYA,Demopolis,Demopolis Municipal,GA,None,7.0,3.0,1.3333
1365.0,SO,AL,AUO,Auburn,Auburn University Regional,GA,None,6.0,27.0,-0.7778
1395.0,SO,AL,SCD,Sylacauga,Merkel Field Sylacauga Municipal,GA,None,6.0,0.0,0.0
1408.0,SO,AL,ASN,Talladega,Talladega Municipal,GA,None,5.0,2.0,1.5
1589.0,SO,AL,4A9,Fort Payne,Isbell Field,GA,None,2.0,7.0,-0.7143
1613.0,SO,AL,EET,Alabaster,Shelby County,GA,None,2.0,2.0,0.0
1651.0,SO,AL,PRN,Greenville,MacCrenshaw Memorial,GA,None,2.0,0.0,0.0
1658.0,SO,AL,SEM,Selma,Craig Field,GA,None,2.0,0.0,0.0
1720.0,SO,AL,GAD,Gadsden,Northeast Alabama Regional,GA,None,1.0,24.0,-0.9583
12.0,SO,FL,MIA,Miami,Miami International,P,L,17017654.0,16187768.0,0.0513
13.0,SO,FL,MCO,Orlando,Orlando International,P,L,17017491.0,16371016.0,0.0395
23.0,SO,FL,FLL,Fort Lauderdale,Fort Lauderdale/Hollywood International,P,L,10829810.0,10258118.0,0.0557
29.0,SO,FL,TPA,Tampa,Tampa International,P,L,8137222.0,8263294.0,-0.0153
51.0,SO,FL,RSW,Fort Myers,Southwest Florida International,P,M,3714157.0,3668279.0,0.0125
53.0,SO,FL,PBI,West Palm Beach,Palm Beach International,P,M,2958416.0,3004076.0,-0.0152
55.0,SO,FL,JAX,Jacksonville,Jacksonville International,P,M,2755719.0,2777041.0,-0.0077
100.0,SO,FL,PNS,Pensacola,Pensacola Gulf Coast Regional,P,S,729748.0,694786.0,0.0503
101.0,SO,FL,SRQ,Sarasota/Bradenton,Sarasota/Bradenton International,P,S,670992.0,675969.0,-0.0074
111.0,SO,FL,SFB,Sanford,Orlando Sanford International,P,S,553892.0,836223.0,-0.3376
131.0,SO,FL,PIE,Clearwater,St Petersburg-Clearwater International,P,S,384394.0,381029.0,0.0088
142.0,SO,FL,VPS,Valparaiso,Eglin AFB,P,N,348979.0,374220.0,-0.0674
146.0,SO,FL,TLH,Tallahassee,Tallahassee Regional,P,N,325097.0,360441.0,-0.0981
151.0,SO,FL,ECP,Panama City,Northwest Florida Beaches International,P,N,312114.0,150401.0,1.0752
156.0,SO,FL,EYW,Key West,Key West International,P,N,287359.0,234322.0,0.2263
165.0,SO,FL,DAB,Daytona Beach,Daytona Beach International,P,N,246627.0,202417.0,0.2184
184.0,SO,FL,MLB,Melbourne,Melbourne International,P,N,180441.0,110510.0,0.6328
191.0,SO,FL,GNV,Gainesville,Gainesville Regional,P,N,159499.0,130166.0,0.2254
232.0,SO,FL,PGD,Punta Gorda,Punta Gorda,P,N,87041.0,64650.0,0.3463
380.0,SO,FL,NIP,Jacksonville,Jacksonville NAS (Towers Field),GA,None,11757.0,10361.0,0.1347
535.0,SO,FL,HRT,Mary Esther,Hurlburt Field,GA,None,2802.0,1966.0,0.4252
641.0,SO,FL,PAM,Panama City,Tyndall AFB,GA,None,1253.0,851.0,0.4724
660.0,SO,FL,MCF,Tampa,MacDill AFB,GA,None,1089.0,695.0,0.5669
704.0,SO,FL,OPF,Miami,Opa- Locka Executive,GA,None,668.0,169.0,2.9527
716.0,SO,FL,APF,Naples,Naples Municipal,GA,None,581.0,514.0,0.1304
721.0,SO,FL,COF,Cocoa Beach,Patrick AFB,GA,None,553.0,0.0,0.0
729.0,SO,FL,NQX,Key West,Key West NAS /Boca Chica Field/,GA,None,509.0,101.0,4.0396
735.0,SO,FL,SUA,Stuart,Witham Field,GA,None,480.0,132.0,2.6364
756.0,SO,FL,BCT,Boca Raton,Boca Raton,GA,None,403.0,185.0,1.1784
779.0,SO,FL,FXE,Fort Lauderdale,Fort Lauderdale Executive,GA,None,322.0,132.0,1.4394
801.0,SO,FL,HST,Homestead,Homestead ARB,GA,None,261.0,496.0,-0.4738
813.0,SO,FL,VRB,Vero Beach,Vero Beach Municipal,GA,None,228.0,216.0,0.0556
822.0,SO,FL,NPA,Pensacola,Pensacola NAS/Forrest Sherman Field/,GA,None,209.0,0.0,0.0
824.0,SO,FL,OCF,Ocala,Ocala International-Jim Taylor Field,GA,None,204.0,223.0,-0.0852
840.0,SO,FL,LAL,Lakeland,Lakeland Linder Regional,GA,None,179.0,42.0,3.2619
845.0,SO,FL,ORL,Orlando,Executive,GA,None,170.0,156.0,0.0897
848.0,SO,FL,NRB,Mayport,Mayport NS (Adm David L. McDonald Field),GA,None,165.0,166.0,-0.006
868.0,SO,FL,DTS,Destin,Destin-Fort Walton Beach,GA,None,139.0,93.0,0.4946
903.0,SO,FL,FMY,Fort Myers,Page Field,GA,None,100.0,66.0,0.5152
927.0,SO,FL,ISM,Kissimmee,Kissimmee Gateway,GA,None,84.0,66.0,0.2727
930.0,SO,FL,TMB,Miami,Kendall-Tamiami Executive,GA,None,82.0,29.0,1.8276
945.0,SO,FL,BOW,Bartow,Bartow Municipal,GA,None,69.0,21.0,2.2857
958.0,SO,FL,SGJ,Saint Augustine,St Augustine,GA,None,58.0,13.0,3.4615
1020.0,SO,FL,MTH,Marathon,The Florida Keys Marathon,GA,None,36.0,1155.0,-0.9688
1035.0,SO,FL,FPR,Fort Pierce,St Lucie County International,GA,None,33.0,31.0,0.0645
1043.0,SO,FL,MKY,Marco Island,Marco Island,GA,None,31.0,22.0,0.4091
1044.0,SO,FL,07FA,Key Largo,Ocean Reef Club,GA,None,30.0,3.0,9.0
1057.0,SO,FL,FHB,Fernandina Beach,Fernandina Beach Municipal,GA,None,29.0,18.0,0.6111
1103.0,SO,FL,F45,West Palm Beach,North Palm Beach County General Aviation,GA,None,22.0,14.0,0.5714
1148.0,SO,FL,VNC,Venice,Venice Municipal,GA,None,18.0,31.0,-0.4194
1205.0,SO,FL,CGC,Crystal River,Crystal River,GA,None,13.0,23.0,-0.4348
1206.0,SO,FL,EVB,New Smyrna Beach,New Smyrna Beach Municipal,GA,None,13.0,16.0,-0.1875
1234.0,SO,FL,CRG,Jacksonville,Craig Municipal,GA,None,11.0,43.0,-0.7442
1250.0,SO,FL,TIX,Titusville,Space Coast Regional,GA,None,11.0,44.0,-0.75
1293.0,SO,FL,LEE,Leesburg,Leesburg International,GA,None,9.0,13.0,-0.3077
1358.0,SO,FL,XFL,Bunnell,Flagler County,GA,None,7.0,30.0,-0.7667
1401.0,SO,FL,X51,Homestead,Homestead General Aviation,GA,None,6.0,0.0,0.0
1422.0,SO,FL,GIF,Winter Haven,Winter Haven's Gilbert,GA,None,5.0,2.0,1.5
1458.0,SO,FL,CEW,Crestview,Bob Sikes,GA,None,4.0,1.0,3.0
1504.0,SO,FL,17FL,Ocala,Jumbolair-Greystone,GA,None,3.0,0.0,0.0
1521.0,SO,FL,BKV,Brooksville,Hernando County,GA,None,3.0,3.0,0.0
1571.0,SO,FL,VDF,Tampa,Tampa Executive,GA,None,3.0,15.0,-0.8
1602.0,SO,FL,CDK,Cedar Key,George T Lewis,GA,None,2.0,2.0,0.0
1606.0,SO,FL,DED,DeLand,DeLand Municipal-Sidney H Taylor Field,GA,None,2.0,0.0,0.0
1688.0,SO,FL,AAF,Apalachicola,Apalachicola Regional,GA,None,1.0,2.0,-0.5
1759.0,SO,FL,SEF,Sebring,Sebring Regional,GA,None,1.0,1.0,0.0
1.0,SO,GA,ATL,Atlanta,Hartsfield - Jackson Atlanta International,P,L,43130585.0,42280868.0,0.0201
94.0,SO,GA,SAV,Savannah,Savannah/Hilton Head International,P,S,798194.0,799066.0,-0.0011
166.0,SO,GA,AGS,Augusta,Augusta Regional at Bush Field,P,N,246587.0,198489.0,0.2423
251.0,SO,GA,CSG,Columbus,Columbus Metropolitan,P,N,63726.0,48526.0,0.3132
280.0,SO,GA,VLD,Valdosta,Valdosta Regional,P,N,42537.0,41516.0,0.0246
300.0,SO,GA,ABY,Albany,Southwest Georgia Regional,P,N,35494.0,33044.0,0.0741
306.0,SO,GA,BQK,Brunswick,Brunswick Golden Isles,P,N,30059.0,27901.0,0.0773
